Label..Grouping.,Alabama!!Estimate,Alabama!!Percent,Alaska!!Estimate,Alaska!!Percent,Arizona!!Estimate,Arizona!!Percent,Arkansas!!Estimate,Arkansas!!Percent,California!!Estimate,California!!Percent,Colorado!!Estimate,Colorado!!Percent,Connecticut!!Estimate,Connecticut!!Percent,Delaware!!Estimate,Delaware!!Percent,District of Columbia!!Estimate,District of Columbia!!Percent,Florida!!Estimate,Florida!!Percent,Georgia!!Estimate,Georgia!!Percent,Hawaii!!Estimate,Hawaii!!Percent,Idaho!!Estimate,Idaho!!Percent,Illinois!!Estimate,Illinois!!Percent,Indiana!!Estimate,Indiana!!Percent,Iowa!!Estimate,Iowa!!Percent,Kansas!!Estimate,Kansas!!Percent,Kentucky!!Estimate,Kentucky!!Percent,Louisiana!!Estimate,Louisiana!!Percent,Maine!!Estimate,Maine!!Percent,Maryland!!Estimate,Maryland!!Percent,Massachusetts!!Estimate,Massachusetts!!Percent,Michigan!!Estimate,Michigan!!Percent,Minnesota!!Estimate,Minnesota!!Percent,Mississippi!!Estimate,Mississippi!!Percent,Missouri!!Estimate,Missouri!!Percent,Montana!!Estimate,Montana!!Percent,Nebraska!!Estimate,Nebraska!!Percent,Nevada!!Estimate,Nevada!!Percent,New Hampshire!!Estimate,New Hampshire!!Percent,New Jersey!!Estimate,New Jersey!!Percent,New Mexico!!Estimate,New Mexico!!Percent,New York!!Estimate,New York!!Percent,North Carolina!!Estimate,North Carolina!!Percent,North Dakota!!Estimate,North Dakota!!Percent,Ohio!!Estimate,Ohio!!Percent,Oklahoma!!Estimate,Oklahoma!!Percent,Oregon!!Estimate,Oregon!!Percent,Pennsylvania!!Estimate,Pennsylvania!!Percent,Rhode Island!!Estimate,Rhode Island!!Percent,South Carolina!!Estimate,South Carolina!!Percent,South Dakota!!Estimate,South Dakota!!Percent,Tennessee!!Estimate,Tennessee!!Percent,Texas!!Estimate,Texas!!Percent,Utah!!Estimate,Utah!!Percent,Vermont!!Estimate,Vermont!!Percent,Virginia!!Estimate,Virginia!!Percent,Washington!!Estimate,Washington!!Percent,West Virginia!!Estimate,West Virginia!!Percent,Wisconsin!!Estimate,Wisconsin!!Percent,Wyoming!!Estimate,Wyoming!!Percent,Puerto Rico!!Estimate,Puerto Rico!!Percent
        65 years and over,"854,312",17.40%,"90,588",12.40%,"1,307,241",18.00%,"524,237",17.40%,"5,834,998",14.80%,"845,378",14.70%,"629,032",17.60%,"189,638",19.50%,"87,537",12.40%,"4,498,198",20.90%,"1,523,192",14.30%,"269,470",19.00%,"288,617",16.20%,"2,045,361",16.10%,"1,084,472",16.10%,"553,575",17.50%,"477,996",16.40%,"754,559",16.90%,"742,194",16.00%,"285,978",21.30%,"959,887",15.90%,"1,172,293",17.00%,"1,766,409",17.70%,"921,491",16.30%,"486,804",16.40%,"1,057,943",17.20%,"207,909",19.50%,"312,295",16.10%,"498,219",16.20%,"253,147",18.60%,"1,475,075",16.60%,"377,730",18.00%,"3,295,968",16.90%,"1,750,935",16.70%,"120,177",15.80%,"2,043,548",17.50%,"635,222",16.10%,"767,496",18.20%,"2,388,218",18.70%,"187,155",17.70%,"935,538",18.20%,"153,799",17.40%,"1,138,965",16.70%,"3,738,727",12.90%,"365,198",11.40%,"125,201",20.10%,"1,358,336",15.90%,"1,207,685",15.90%,"367,400",20.50%,"1,019,896",17.50%,"98,789",17.10%,"679,665",21.30%
